SampleID	Reference	Type	n_mapped	pct_mapped
P12752_1009	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1009	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1009	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1010	TorqueTenoVirus	29-yonKC009	112592	5.93
P12752_1010	TorqueTenoVirus	29-yonKC009	140	2.77
P12752_1011	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1011	TorqueTenoVirus	29-yonKC009	2	0.00
P12752_1012	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1012	TorqueTenoVirus	29-yonKC009	98	0.76
P12752_1013	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1013	TorqueTenoVirus	29-yonKC009	4	0.01
P12752_1014	TorqueTenoVirus	29-yonKC009	19146	4.78
P12752_1014	TorqueTenoVirus	29-yonKC009	40	4.91
P12752_1015	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1015	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1016	TorqueTenoVirus	29-yonKC009	106406	2.02
P12752_1016	TorqueTenoVirus	29-yonKC009	71	0.71
P12752_1017	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1017	TorqueTenoVirus	29-yonKC009	4	0.02
P12752_1018	TorqueTenoVirus	29-yonKC009	117	0.90
P12752_1018	TorqueTenoVirus	29-yonKC009	155752	4.03
P12752_1019	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1019	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1020	TorqueTenoVirus	29-yonKC009	29118	0.78
P12752_1020	TorqueTenoVirus	29-yonKC009	31	0.26
P12752_1021	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1021	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1022	TorqueTenoVirus	29-yonKC009	7	1.09
P12752_1022	TorqueTenoVirus	29-yonKC009	7627	2.14
P12752_1023	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1023	TorqueTenoVirus	29-yonKC009	6	0.01
P12752_1024	TorqueTenoVirus	29-yonKC009	17	0.26
P12752_1024	TorqueTenoVirus	29-yonKC009	41768	1.14
P12752_1025	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1025	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1026	TorqueTenoVirus	29-yonKC009	24	0.32
P12752_1026	TorqueTenoVirus	29-yonKC009	70942	1.47
P12752_1027	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1027	TorqueTenoVirus	29-yonKC009	4	0.00
P12752_1028	TorqueTenoVirus	29-yonKC009	259187	13.19
P12752_1028	TorqueTenoVirus	29-yonKC009	265	8.31
P12752_1029	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1029	TorqueTenoVirus	29-yonKC009	1	0.00
P12752_1030	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1030	TorqueTenoVirus	29-yonKC009	257	1.37
P12752_1031	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1031	TorqueTenoVirus	29-yonKC009	16	0.01
P12752_1032	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1032	TorqueTenoVirus	29-yonKC009	129	6.26
P12752_1033	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1033	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1034	TorqueTenoVirus	29-yonKC009	16199	0.47
P12752_1034	TorqueTenoVirus	29-yonKC009	8	0.12
P12752_1035	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1035	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1036	TorqueTenoVirus	29-yonKC009	116719	1.12
P12752_1036	TorqueTenoVirus	29-yonKC009	71	0.83
P12752_1037	TorqueTenoVirus	29-yonKC009	1	0.09
P12752_1037	TorqueTenoVirus	29-yonKC009	6	0.01
P12752_1038	TorqueTenoVirus	29-yonKC009	117069	1.59
P12752_1038	TorqueTenoVirus	29-yonKC009	73	0.49
P12752_1039	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1039	TorqueTenoVirus	29-yonKC009	7	0.02
P12752_1040	TorqueTenoVirus	29-yonKC009	137	1.93
P12752_1040	TorqueTenoVirus	29-yonKC009	97849	2.53
P12752_1041	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1041	TorqueTenoVirus	29-yonKC009	1	0.00
P12752_1042	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1042	TorqueTenoVirus	29-yonKC009	6	0.04
