SampleID	Reference	Type	n_mapped	pct_mapped
P12752_1017	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1017	TorqueTenoVirus	18-SENV-C	6	0.03
P12752_1018	TorqueTenoVirus	18-SENV-C	252454	6.54
P12752_1018	TorqueTenoVirus	18-SENV-C	785	6.03
P12752_1019	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1019	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1020	TorqueTenoVirus	18-SENV-C	163	1.34
P12752_1020	TorqueTenoVirus	18-SENV-C	87927	2.35
P12752_1021	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1021	TorqueTenoVirus	18-SENV-C	2	0.00
P12752_1022	TorqueTenoVirus	18-SENV-C	21124	5.91
P12752_1022	TorqueTenoVirus	18-SENV-C	46	7.14
P12752_1023	TorqueTenoVirus	18-SENV-C	1	0.22
P12752_1023	TorqueTenoVirus	18-SENV-C	26	0.06
P12752_1024	TorqueTenoVirus	18-SENV-C	252217	6.89
P12752_1024	TorqueTenoVirus	18-SENV-C	263	4.00
P12752_1025	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1025	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1026	TorqueTenoVirus	18-SENV-C	1046	14.14
P12752_1026	TorqueTenoVirus	18-SENV-C	475394	9.82
P12752_1027	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1027	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1028	TorqueTenoVirus	18-SENV-C	212721	10.83
P12752_1028	TorqueTenoVirus	18-SENV-C	417	13.08
P12752_1029	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1029	TorqueTenoVirus	18-SENV-C	4	0.00
P12752_1030	TorqueTenoVirus	18-SENV-C	5	13.89
P12752_1030	TorqueTenoVirus	18-SENV-C	5749	30.68
P12752_1031	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1031	TorqueTenoVirus	18-SENV-C	10	0.01
P12752_1032	TorqueTenoVirus	18-SENV-C	1	100.00
P12752_1032	TorqueTenoVirus	18-SENV-C	126	6.11
P12752_1033	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1033	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1034	TorqueTenoVirus	18-SENV-C	170615	4.98
P12752_1034	TorqueTenoVirus	18-SENV-C	338	4.87
P12752_1035	TorqueTenoVirus	18-SENV-C	1	0.10
P12752_1035	TorqueTenoVirus	18-SENV-C	2	0.00
P12752_1036	TorqueTenoVirus	18-SENV-C	1267	14.87
P12752_1036	TorqueTenoVirus	18-SENV-C	398285	3.82
P12752_1037	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1037	TorqueTenoVirus	18-SENV-C	13	0.01
P12752_1038	TorqueTenoVirus	18-SENV-C	1583	10.59
P12752_1038	TorqueTenoVirus	18-SENV-C	498104	6.79
P12752_1039	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1039	TorqueTenoVirus	18-SENV-C	28	0.09
P12752_1040	TorqueTenoVirus	18-SENV-C	384412	9.94
P12752_1040	TorqueTenoVirus	18-SENV-C	926	13.08
P12752_1041	TorqueTenoVirus	18-SENV-C	1	0.00
P12752_1041	TorqueTenoVirus	18-SENV-C	2	0.00
P12752_1042	TorqueTenoVirus	18-SENV-C	0	0.00
P12752_1042	TorqueTenoVirus	18-SENV-C	10	0.07
P12653_1001	TorqueTenoVirus	19-SANBAN	1	0.80
P12653_1001	TorqueTenoVirus	19-SANBAN	5	0.13
P12653_1002	TorqueTenoVirus	19-SANBAN	1090	19.50
P12653_1002	TorqueTenoVirus	19-SANBAN	265269	11.52
P12653_1003	TorqueTenoVirus	19-SANBAN	1	0.42
P12653_1003	TorqueTenoVirus	19-SANBAN	21	0.22
P12653_1004	TorqueTenoVirus	19-SANBAN	2565	22.19
P12653_1004	TorqueTenoVirus	19-SANBAN	647448	11.76
P12653_1005	TorqueTenoVirus	19-SANBAN	1	0.19
P12653_1005	TorqueTenoVirus	19-SANBAN	43	0.06
P12653_1006	TorqueTenoVirus	19-SANBAN	1188628	19.09
P12653_1006	TorqueTenoVirus	19-SANBAN	802	9.89
P12752_1001	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1001	TorqueTenoVirus	19-SANBAN	1	0.00
P12752_1002	TorqueTenoVirus	19-SANBAN	222	7.64
P12752_1002	TorqueTenoVirus	19-SANBAN	382570	9.20
P12752_1003	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1003	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1004	TorqueTenoVirus	19-SANBAN	11768	4.22
P12752_1004	TorqueTenoVirus	19-SANBAN	17	3.33
P12752_1005	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1005	TorqueTenoVirus	19-SANBAN	2	0.03
P12752_1006	TorqueTenoVirus	19-SANBAN	208774	10.11
P12752_1006	TorqueTenoVirus	19-SANBAN	348	16.33
P12752_1007	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1007	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1008	TorqueTenoVirus	19-SANBAN	31688	0.55
P12752_1008	TorqueTenoVirus	19-SANBAN	35	0.22
P12752_1009	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1009	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1009	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1009	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1010	TorqueTenoVirus	19-SANBAN	135860	7.16
P12752_1010	TorqueTenoVirus	19-SANBAN	261	5.16
P12752_1011	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1011	TorqueTenoVirus	19-SANBAN	11	0.00
P12752_1012	TorqueTenoVirus	19-SANBAN	1172	9.09
P12752_1012	TorqueTenoVirus	19-SANBAN	1	2.94
P12752_1013	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1013	TorqueTenoVirus	19-SANBAN	14	0.02
P12752_1014	TorqueTenoVirus	19-SANBAN	32738	8.17
P12752_1014	TorqueTenoVirus	19-SANBAN	93	11.41
P12752_1015	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1015	TorqueTenoVirus	19-SANBAN	2	0.00
P12752_1016	TorqueTenoVirus	19-SANBAN	1132	11.32
P12752_1016	TorqueTenoVirus	19-SANBAN	575229	10.94
P12752_1017	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1017	TorqueTenoVirus	19-SANBAN	9	0.04
P12752_1018	TorqueTenoVirus	19-SANBAN	300890	7.79
P12752_1018	TorqueTenoVirus	19-SANBAN	792	6.08
P12752_1019	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1019	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1020	TorqueTenoVirus	19-SANBAN	220	1.81
P12752_1020	TorqueTenoVirus	19-SANBAN	61806	1.65
P12752_1021	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1021	TorqueTenoVirus	19-SANBAN	3	0.00
P12752_1022	TorqueTenoVirus	19-SANBAN	31568	8.84
P12752_1022	TorqueTenoVirus	19-SANBAN	96	14.91
P12752_1023	TorqueTenoVirus	19-SANBAN	1	0.22
P12752_1023	TorqueTenoVirus	19-SANBAN	37	0.09
P12752_1024	TorqueTenoVirus	19-SANBAN	433025	11.83
P12752_1024	TorqueTenoVirus	19-SANBAN	714	10.87
P12752_1025	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1025	TorqueTenoVirus	19-SANBAN	1	0.03
P12752_1026	TorqueTenoVirus	19-SANBAN	1005	13.59
P12752_1026	TorqueTenoVirus	19-SANBAN	417283	8.62
P12752_1027	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1027	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1028	TorqueTenoVirus	19-SANBAN	120975	6.16
P12752_1028	TorqueTenoVirus	19-SANBAN	499	15.65
P12752_1029	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1029	TorqueTenoVirus	19-SANBAN	2	0.00
P12752_1030	TorqueTenoVirus	19-SANBAN	1639	8.75
P12752_1030	TorqueTenoVirus	19-SANBAN	3	8.33
P12752_1031	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1031	TorqueTenoVirus	19-SANBAN	6	0.01
P12752_1032	TorqueTenoVirus	19-SANBAN	108	5.24
P12752_1032	TorqueTenoVirus	19-SANBAN	1	100.00
P12752_1033	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1033	TorqueTenoVirus	19-SANBAN	4	0.00
P12752_1034	TorqueTenoVirus	19-SANBAN	170473	4.97
P12752_1034	TorqueTenoVirus	19-SANBAN	258	3.72
P12752_1035	TorqueTenoVirus	19-SANBAN	1	0.10
P12752_1035	TorqueTenoVirus	19-SANBAN	12	0.01
P12752_1036	TorqueTenoVirus	19-SANBAN	1133274	10.87
P12752_1036	TorqueTenoVirus	19-SANBAN	1516	17.80
P12752_1037	TorqueTenoVirus	19-SANBAN	1	0.09
P12752_1037	TorqueTenoVirus	19-SANBAN	19	0.02
P12752_1038	TorqueTenoVirus	19-SANBAN	1752	11.72
P12752_1038	TorqueTenoVirus	19-SANBAN	585521	7.98
P12752_1039	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1039	TorqueTenoVirus	19-SANBAN	22	0.07
P12752_1040	TorqueTenoVirus	19-SANBAN	347472	8.99
P12752_1040	TorqueTenoVirus	19-SANBAN	831	11.73
P12752_1041	TorqueTenoVirus	19-SANBAN	2	0.01
P12752_1041	TorqueTenoVirus	19-SANBAN	4	0.00
P12752_1042	TorqueTenoVirus	19-SANBAN	0	0.00
P12752_1042	TorqueTenoVirus	19-SANBAN	4	0.03
P12653_1001	TorqueTenoVirus	20-SAa-10	0	0.00
P12653_1001	TorqueTenoVirus	20-SAa-10	2	0.05
P12653_1002	TorqueTenoVirus	20-SAa-10	183	3.27
P12653_1002	TorqueTenoVirus	20-SAa-10	212710	9.24
P12653_1003	TorqueTenoVirus	20-SAa-10	1	0.42
P12653_1003	TorqueTenoVirus	20-SAa-10	15	0.16
P12653_1004	TorqueTenoVirus	20-SAa-10	380	3.29
P12653_1004	TorqueTenoVirus	20-SAa-10	424323	7.71
P12653_1005	TorqueTenoVirus	20-SAa-10	0	0.00
P12653_1005	TorqueTenoVirus	20-SAa-10	33	0.04
P12653_1006	TorqueTenoVirus	20-SAa-10	200	2.47
P12653_1006	TorqueTenoVirus	20-SAa-10	615860	9.89
P12752_1001	TorqueTenoVirus	20-SAa-10	1	0.16
P12752_1001	TorqueTenoVirus	20-SAa-10	40	0.06
P12752_1002	TorqueTenoVirus	20-SAa-10	2240129	53.88
P12752_1002	TorqueTenoVirus	20-SAa-10	404	13.90
P12752_1003	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1003	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1004	TorqueTenoVirus	20-SAa-10	3	0.59
P12752_1004	TorqueTenoVirus	20-SAa-10	9054	3.25
P12752_1005	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1005	TorqueTenoVirus	20-SAa-10	5	0.07
P12752_1006	TorqueTenoVirus	20-SAa-10	178714	8.65
P12752_1006	TorqueTenoVirus	20-SAa-10	58	2.72
P12752_1007	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1007	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1008	TorqueTenoVirus	20-SAa-10	20236	0.35
P12752_1008	TorqueTenoVirus	20-SAa-10	4	0.03
P12752_1009	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1009	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1009	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1009	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1010	TorqueTenoVirus	20-SAa-10	106756	5.63
P12752_1010	TorqueTenoVirus	20-SAa-10	59	1.17
P12752_1011	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1011	TorqueTenoVirus	20-SAa-10	7	0.00
P12752_1012	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1012	TorqueTenoVirus	20-SAa-10	556	4.31
P12752_1013	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1013	TorqueTenoVirus	20-SAa-10	15	0.02
P12752_1014	TorqueTenoVirus	20-SAa-10	21	2.58
P12752_1014	TorqueTenoVirus	20-SAa-10	27129	6.77
P12752_1015	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1015	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1016	TorqueTenoVirus	20-SAa-10	188	1.88
P12752_1016	TorqueTenoVirus	20-SAa-10	353086	6.71
P12752_1017	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1017	TorqueTenoVirus	20-SAa-10	4	0.02
P12752_1018	TorqueTenoVirus	20-SAa-10	150	1.15
P12752_1018	TorqueTenoVirus	20-SAa-10	211989	5.49
P12752_1019	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1019	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1020	TorqueTenoVirus	20-SAa-10	42	0.35
P12752_1020	TorqueTenoVirus	20-SAa-10	51733	1.38
P12752_1021	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1021	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1022	TorqueTenoVirus	20-SAa-10	19	2.95
P12752_1022	TorqueTenoVirus	20-SAa-10	19991	5.60
P12752_1023	TorqueTenoVirus	20-SAa-10	1	0.22
P12752_1023	TorqueTenoVirus	20-SAa-10	22	0.05
P12752_1024	TorqueTenoVirus	20-SAa-10	173	2.63
P12752_1024	TorqueTenoVirus	20-SAa-10	243241	6.65
P12752_1025	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1025	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1026	TorqueTenoVirus	20-SAa-10	1061513	21.92
P12752_1026	TorqueTenoVirus	20-SAa-10	460	6.22
P12752_1027	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1027	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1028	TorqueTenoVirus	20-SAa-10	106121	5.40
P12752_1028	TorqueTenoVirus	20-SAa-10	89	2.79
P12752_1029	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1029	TorqueTenoVirus	20-SAa-10	2	0.00
P12752_1030	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1030	TorqueTenoVirus	20-SAa-10	1194	6.37
P12752_1031	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1031	TorqueTenoVirus	20-SAa-10	6	0.01
P12752_1032	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1032	TorqueTenoVirus	20-SAa-10	92	4.46
P12752_1033	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1033	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1034	TorqueTenoVirus	20-SAa-10	105	1.51
P12752_1034	TorqueTenoVirus	20-SAa-10	155541	4.54
P12752_1035	TorqueTenoVirus	20-SAa-10	1	0.10
P12752_1035	TorqueTenoVirus	20-SAa-10	4	0.00
P12752_1036	TorqueTenoVirus	20-SAa-10	245	2.88
P12752_1036	TorqueTenoVirus	20-SAa-10	433964	4.16
P12752_1037	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1037	TorqueTenoVirus	20-SAa-10	61	0.05
P12752_1038	TorqueTenoVirus	20-SAa-10	386	2.58
P12752_1038	TorqueTenoVirus	20-SAa-10	718269	9.79
P12752_1039	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1039	TorqueTenoVirus	20-SAa-10	21	0.07
P12752_1040	TorqueTenoVirus	20-SAa-10	261765	6.77
P12752_1040	TorqueTenoVirus	20-SAa-10	92	1.30
P12752_1041	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1041	TorqueTenoVirus	20-SAa-10	4	0.00
P12752_1042	TorqueTenoVirus	20-SAa-10	0	0.00
P12752_1042	TorqueTenoVirus	20-SAa-10	3	0.02
