SampleID	Reference	Type	n_mapped	pct_mapped
P12752_1014	TorqueTenoVirus	11-TCHN-D1	22327	5.57
P12752_1015	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1015	TorqueTenoVirus	11-TCHN-D1	2	0.00
P12752_1016	TorqueTenoVirus	11-TCHN-D1	224	2.24
P12752_1016	TorqueTenoVirus	11-TCHN-D1	366616	6.97
P12752_1017	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1017	TorqueTenoVirus	11-TCHN-D1	2	0.01
P12752_1018	TorqueTenoVirus	11-TCHN-D1	131	1.01
P12752_1018	TorqueTenoVirus	11-TCHN-D1	202915	5.25
P12752_1019	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1019	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1020	TorqueTenoVirus	11-TCHN-D1	29	0.24
P12752_1020	TorqueTenoVirus	11-TCHN-D1	45138	1.20
P12752_1021	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1021	TorqueTenoVirus	11-TCHN-D1	2	0.00
P12752_1022	TorqueTenoVirus	11-TCHN-D1	17	2.64
P12752_1022	TorqueTenoVirus	11-TCHN-D1	19013	5.32
P12752_1023	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1023	TorqueTenoVirus	11-TCHN-D1	21	0.05
P12752_1024	TorqueTenoVirus	11-TCHN-D1	141	2.15
P12752_1024	TorqueTenoVirus	11-TCHN-D1	212317	5.80
P12752_1025	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1025	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1026	TorqueTenoVirus	11-TCHN-D1	135	1.83
P12752_1026	TorqueTenoVirus	11-TCHN-D1	284016	5.87
P12752_1027	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1027	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1028	TorqueTenoVirus	11-TCHN-D1	53	1.66
P12752_1028	TorqueTenoVirus	11-TCHN-D1	84252	4.29
P12752_1029	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1029	TorqueTenoVirus	11-TCHN-D1	2	0.00
P12752_1030	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1030	TorqueTenoVirus	11-TCHN-D1	1156	6.17
P12752_1031	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1031	TorqueTenoVirus	11-TCHN-D1	3	0.00
P12752_1032	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1032	TorqueTenoVirus	11-TCHN-D1	73	3.54
P12752_1033	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1033	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1034	TorqueTenoVirus	11-TCHN-D1	137266	4.00
P12752_1034	TorqueTenoVirus	11-TCHN-D1	79	1.14
P12752_1035	TorqueTenoVirus	11-TCHN-D1	1	0.10
P12752_1035	TorqueTenoVirus	11-TCHN-D1	2	0.00
P12752_1036	TorqueTenoVirus	11-TCHN-D1	167	1.96
P12752_1036	TorqueTenoVirus	11-TCHN-D1	326562	3.13
P12752_1037	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1037	TorqueTenoVirus	11-TCHN-D1	11	0.01
P12752_1038	TorqueTenoVirus	11-TCHN-D1	191	1.28
P12752_1038	TorqueTenoVirus	11-TCHN-D1	378344	5.15
P12752_1039	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1039	TorqueTenoVirus	11-TCHN-D1	15	0.05
P12752_1040	TorqueTenoVirus	11-TCHN-D1	213745	5.53
P12752_1040	TorqueTenoVirus	11-TCHN-D1	75	1.06
P12752_1041	TorqueTenoVirus	11-TCHN-D1	1	0.00
P12752_1041	TorqueTenoVirus	11-TCHN-D1	1	0.00
P12752_1042	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1042	TorqueTenoVirus	11-TCHN-D1	2	0.01
P12653_1001	TorqueTenoVirus	12-CT44F	0	0.00
P12653_1001	TorqueTenoVirus	12-CT44F	0	0.00
P12653_1002	TorqueTenoVirus	12-CT44F	110	1.97
P12653_1002	TorqueTenoVirus	12-CT44F	183198	7.96
P12653_1003	TorqueTenoVirus	12-CT44F	0	0.00
P12653_1003	TorqueTenoVirus	12-CT44F	18	0.19
P12653_1004	TorqueTenoVirus	12-CT44F	300	2.60
P12653_1004	TorqueTenoVirus	12-CT44F	431656	7.84
P12653_1005	TorqueTenoVirus	12-CT44F	0	0.00
P12653_1005	TorqueTenoVirus	12-CT44F	28	0.04
P12653_1006	TorqueTenoVirus	12-CT44F	176	2.17
P12653_1006	TorqueTenoVirus	12-CT44F	630896	10.13
P12752_1001	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1001	TorqueTenoVirus	12-CT44F	4	0.01
P12752_1002	TorqueTenoVirus	12-CT44F	296379	7.13
P12752_1002	TorqueTenoVirus	12-CT44F	62	2.13
P12752_1003	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1003	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1004	TorqueTenoVirus	12-CT44F	10229	3.67
P12752_1004	TorqueTenoVirus	12-CT44F	7	1.37
P12752_1005	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1005	TorqueTenoVirus	12-CT44F	2	0.03
P12752_1006	TorqueTenoVirus	12-CT44F	211746	10.25
P12752_1006	TorqueTenoVirus	12-CT44F	61	2.86
P12752_1007	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1007	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1008	TorqueTenoVirus	12-CT44F	23745	0.41
P12752_1008	TorqueTenoVirus	12-CT44F	4	0.03
P12752_1009	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1009	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1009	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1009	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1010	TorqueTenoVirus	12-CT44F	107242	5.65
P12752_1010	TorqueTenoVirus	12-CT44F	77	1.52
P12752_1011	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1011	TorqueTenoVirus	12-CT44F	14	0.00
P12752_1012	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1012	TorqueTenoVirus	12-CT44F	829	6.43
P12752_1013	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1013	TorqueTenoVirus	12-CT44F	11	0.02
P12752_1014	TorqueTenoVirus	12-CT44F	23	2.82
P12752_1014	TorqueTenoVirus	12-CT44F	26056	6.51
P12752_1015	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1015	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1016	TorqueTenoVirus	12-CT44F	350	3.50
P12752_1016	TorqueTenoVirus	12-CT44F	401802	7.64
P12752_1017	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1017	TorqueTenoVirus	12-CT44F	6	0.03
P12752_1018	TorqueTenoVirus	12-CT44F	168	1.29
P12752_1018	TorqueTenoVirus	12-CT44F	234189	6.06
P12752_1019	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1019	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1020	TorqueTenoVirus	12-CT44F	54	0.44
P12752_1020	TorqueTenoVirus	12-CT44F	56303	1.50
P12752_1021	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1021	TorqueTenoVirus	12-CT44F	2	0.00
P12752_1022	TorqueTenoVirus	12-CT44F	19	2.95
P12752_1022	TorqueTenoVirus	12-CT44F	20472	5.73
P12752_1023	TorqueTenoVirus	12-CT44F	1	0.22
P12752_1023	TorqueTenoVirus	12-CT44F	19	0.04
P12752_1024	TorqueTenoVirus	12-CT44F	161	2.45
P12752_1024	TorqueTenoVirus	12-CT44F	224622	6.14
P12752_1025	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1025	TorqueTenoVirus	12-CT44F	1	0.03
P12752_1026	TorqueTenoVirus	12-CT44F	286	3.87
P12752_1026	TorqueTenoVirus	12-CT44F	345523	7.14
P12752_1027	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1027	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1028	TorqueTenoVirus	12-CT44F	73	2.29
P12752_1028	TorqueTenoVirus	12-CT44F	99904	5.09
P12752_1029	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1029	TorqueTenoVirus	12-CT44F	2	0.00
P12752_1030	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1030	TorqueTenoVirus	12-CT44F	1340	7.15
P12752_1031	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1031	TorqueTenoVirus	12-CT44F	7	0.01
P12752_1032	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1032	TorqueTenoVirus	12-CT44F	92	4.46
P12752_1033	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1033	TorqueTenoVirus	12-CT44F	2	0.00
P12752_1034	TorqueTenoVirus	12-CT44F	125803	3.67
P12752_1034	TorqueTenoVirus	12-CT44F	86	1.24
P12752_1035	TorqueTenoVirus	12-CT44F	1	0.10
P12752_1035	TorqueTenoVirus	12-CT44F	2	0.00
P12752_1036	TorqueTenoVirus	12-CT44F	372	4.37
P12752_1036	TorqueTenoVirus	12-CT44F	410029	3.93
P12752_1037	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1037	TorqueTenoVirus	12-CT44F	10	0.01
P12752_1038	TorqueTenoVirus	12-CT44F	428211	5.83
P12752_1038	TorqueTenoVirus	12-CT44F	468	3.13
P12752_1039	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1039	TorqueTenoVirus	12-CT44F	12	0.04
P12752_1040	TorqueTenoVirus	12-CT44F	210	2.97
P12752_1040	TorqueTenoVirus	12-CT44F	257051	6.65
P12752_1041	TorqueTenoVirus	12-CT44F	1	0.00
P12752_1041	TorqueTenoVirus	12-CT44F	4	0.00
P12752_1042	TorqueTenoVirus	12-CT44F	0	0.00
P12752_1042	TorqueTenoVirus	12-CT44F	4	0.03
P12653_1001	TorqueTenoVirus	13-TCHN-A	0	0.00
P12653_1001	TorqueTenoVirus	13-TCHN-A	1	0.03
P12653_1002	TorqueTenoVirus	13-TCHN-A	194	3.47
P12653_1002	TorqueTenoVirus	13-TCHN-A	251701	10.93
P12653_1003	TorqueTenoVirus	13-TCHN-A	1	0.42
P12653_1003	TorqueTenoVirus	13-TCHN-A	16	0.17
P12653_1004	TorqueTenoVirus	13-TCHN-A	375	3.24
P12653_1004	TorqueTenoVirus	13-TCHN-A	406809	7.39
P12653_1005	TorqueTenoVirus	13-TCHN-A	0	0.00
P12653_1005	TorqueTenoVirus	13-TCHN-A	30	0.04
P12653_1006	TorqueTenoVirus	13-TCHN-A	197	2.43
P12653_1006	TorqueTenoVirus	13-TCHN-A	618577	9.93
P12752_1001	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1001	TorqueTenoVirus	13-TCHN-A	1	0.00
P12752_1002	TorqueTenoVirus	13-TCHN-A	305076	7.34
P12752_1002	TorqueTenoVirus	13-TCHN-A	74	2.55
P12752_1003	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1003	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1004	TorqueTenoVirus	13-TCHN-A	26	5.09
P12752_1004	TorqueTenoVirus	13-TCHN-A	77299	27.75
P12752_1005	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1005	TorqueTenoVirus	13-TCHN-A	4	0.06
P12752_1006	TorqueTenoVirus	13-TCHN-A	128	6.01
P12752_1006	TorqueTenoVirus	13-TCHN-A	220242	10.66
P12752_1007	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1007	TorqueTenoVirus	13-TCHN-A	3	0.04
P12752_1008	TorqueTenoVirus	13-TCHN-A	19942	0.34
P12752_1008	TorqueTenoVirus	13-TCHN-A	4	0.03
P12752_1009	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1009	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1009	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1009	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1010	TorqueTenoVirus	13-TCHN-A	202	3.99
P12752_1010	TorqueTenoVirus	13-TCHN-A	375442	19.79
P12752_1011	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1011	TorqueTenoVirus	13-TCHN-A	5	0.00
P12752_1012	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1012	TorqueTenoVirus	13-TCHN-A	576	4.47
P12752_1013	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1013	TorqueTenoVirus	13-TCHN-A	66	0.09
P12752_1014	TorqueTenoVirus	13-TCHN-A	36	4.42
P12752_1014	TorqueTenoVirus	13-TCHN-A	57016	14.23
P12752_1015	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1015	TorqueTenoVirus	13-TCHN-A	2	0.00
P12752_1016	TorqueTenoVirus	13-TCHN-A	332	3.32
P12752_1016	TorqueTenoVirus	13-TCHN-A	483645	9.20
P12752_1017	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1017	TorqueTenoVirus	13-TCHN-A	4	0.02
P12752_1018	TorqueTenoVirus	13-TCHN-A	190	1.46
P12752_1018	TorqueTenoVirus	13-TCHN-A	278800	7.22
P12752_1019	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1019	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1020	TorqueTenoVirus	13-TCHN-A	47	0.39
P12752_1020	TorqueTenoVirus	13-TCHN-A	65673	1.75
P12752_1021	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1021	TorqueTenoVirus	13-TCHN-A	1	0.00
P12752_1022	TorqueTenoVirus	13-TCHN-A	45	6.99
P12752_1022	TorqueTenoVirus	13-TCHN-A	60362	16.90
P12752_1023	TorqueTenoVirus	13-TCHN-A	1	0.22
P12752_1023	TorqueTenoVirus	13-TCHN-A	25	0.06
P12752_1024	TorqueTenoVirus	13-TCHN-A	168	2.56
P12752_1024	TorqueTenoVirus	13-TCHN-A	251728	6.88
P12752_1025	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1025	TorqueTenoVirus	13-TCHN-A	8	0.02
P12752_1026	TorqueTenoVirus	13-TCHN-A	1788911	36.94
P12752_1026	TorqueTenoVirus	13-TCHN-A	839	11.34
P12752_1027	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1027	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1028	TorqueTenoVirus	13-TCHN-A	128	4.02
P12752_1028	TorqueTenoVirus	13-TCHN-A	157590	8.02
P12752_1029	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1029	TorqueTenoVirus	13-TCHN-A	3	0.00
P12752_1030	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1030	TorqueTenoVirus	13-TCHN-A	1438	7.67
P12752_1031	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1031	TorqueTenoVirus	13-TCHN-A	11	0.01
P12752_1032	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1032	TorqueTenoVirus	13-TCHN-A	114	5.53
P12752_1033	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1033	TorqueTenoVirus	13-TCHN-A	2	0.00
P12752_1034	TorqueTenoVirus	13-TCHN-A	149577	4.36
P12752_1034	TorqueTenoVirus	13-TCHN-A	95	1.37
P12752_1035	TorqueTenoVirus	13-TCHN-A	1	0.10
P12752_1035	TorqueTenoVirus	13-TCHN-A	2	0.00
P12752_1036	TorqueTenoVirus	13-TCHN-A	216	2.54
P12752_1036	TorqueTenoVirus	13-TCHN-A	384947	3.69
P12752_1037	TorqueTenoVirus	13-TCHN-A	2	0.19
P12752_1037	TorqueTenoVirus	13-TCHN-A	26	0.02
P12752_1038	TorqueTenoVirus	13-TCHN-A	1542203	21.01
P12752_1038	TorqueTenoVirus	13-TCHN-A	800	5.35
P12752_1039	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1039	TorqueTenoVirus	13-TCHN-A	43	0.14
P12752_1040	TorqueTenoVirus	13-TCHN-A	106	1.50
P12752_1040	TorqueTenoVirus	13-TCHN-A	270816	7.00
P12752_1041	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1041	TorqueTenoVirus	13-TCHN-A	6	0.00
P12752_1042	TorqueTenoVirus	13-TCHN-A	0	0.00
P12752_1042	TorqueTenoVirus	13-TCHN-A	3	0.02
